,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Up,Down,Left,Right
655,1024,256,128,4,0,8,16,4,0,0,0,2,0,0,0,2,0,0,0,1
656,1024,256,128,8,0,8,16,4,0,0,2,0,0,0,0,0,1,0,0,0
657,1024,256,128,8,0,8,16,4,0,0,0,2,0,0,0,2,0,0,0,1
658,1024,256,128,8,0,8,16,4,0,0,2,4,0,0,0,0,1,0,0,0
659,1024,256,128,8,2,8,16,8,0,0,2,0,0,0,0,0,1,0,0,0
660,1024,256,128,16,2,8,16,2,0,0,2,0,0,0,0,0,1,0,0,0
661,1024,256,128,16,2,8,16,2,0,0,0,4,0,0,0,0,0,0,0,1
662,1024,256,128,16,2,8,16,2,4,0,0,0,2,0,0,0,0,0,1,0
663,1024,256,128,16,2,8,16,4,4,0,0,0,2,0,0,0,1,0,0,0
664,1024,256,128,16,2,8,16,4,0,0,4,2,0,0,0,2,0,0,0,1
665,1024,256,128,16,2,8,16,4,0,2,4,4,0,0,0,0,1,0,0,0
666,1024,256,128,16,4,8,16,8,0,2,4,0,0,0,0,0,1,0,0,0
667,1024,256,128,16,4,8,16,8,0,0,2,4,0,0,0,2,0,0,0,1
668,1024,256,128,16,4,8,16,8,0,0,4,4,0,0,0,2,1,0,0,0
669,1024,256,128,16,4,8,16,8,0,0,2,8,0,0,0,2,0,0,0,1
670,1024,256,128,16,4,8,16,16,0,0,2,2,0,0,4,0,1,0,0,0
671,1024,256,128,32,4,8,16,2,0,2,2,0,0,0,4,0,1,0,0,0
672,1024,256,128,32,4,8,16,2,0,0,0,4,0,0,4,2,0,0,0,1
673,1024,256,128,32,4,8,16,2,0,0,0,4,0,2,4,2,0,0,0,1
674,1024,256,128,32,4,8,16,2,2,4,0,0,2,4,2,0,0,0,1,0
675,1024,256,128,32,4,8,16,4,4,8,2,0,0,0,0,0,1,0,0,0
676,1024,256,128,32,4,8,16,4,0,4,8,4,0,0,0,0,0,0,0,1
677,1024,256,128,32,4,8,16,8,0,4,8,0,0,0,2,0,1,0,0,0
678,1024,256,128,32,4,8,16,8,0,0,4,8,0,0,0,4,0,0,0,1
679,1024,256,128,32,4,8,16,16,0,2,4,4,0,0,0,0,1,0,0,0
680,1024,256,128,32,0,4,8,32,0,0,2,8,0,0,0,2,0,0,0,1
681,1024,256,128,64,2,4,8,8,0,0,2,2,0,0,0,0,1,0,0,0
682,1024,256,128,64,0,2,4,16,0,0,0,4,0,0,0,2,0,0,0,1
683,1024,256,128,64,0,4,4,16,0,0,0,4,0,0,0,2,1,0,0,0
684,1024,256,128,64,0,0,8,16,0,0,0,4,0,0,0,4,0,0,0,1
685,1024,256,128,64,2,0,8,16,0,0,0,8,0,0,0,0,1,0,0,0
686,1024,256,128,64,0,2,8,16,0,0,2,8,0,0,0,0,0,0,0,1
687,1024,256,128,64,2,8,16,0,2,8,0,0,2,0,0,0,0,0,1,0
688,1024,256,128,64,0,2,8,16,0,2,8,2,0,0,0,2,0,0,0,1
689,1024,256,128,64,2,4,16,16,0,0,0,4,0,0,0,0,1,0,0,0
690,1024,256,128,64,0,2,4,32,0,0,0,4,0,0,0,2,0,0,0,1
691,1024,256,128,64,0,4,4,32,0,0,0,4,0,0,0,2,1,0,0,0
692,1024,256,128,64,0,0,8,32,0,0,0,4,0,0,0,4,0,0,0,1
693,1024,256,128,64,0,2,8,32,0,0,0,8,0,0,0,0,1,0,0,0
694,1024,256,128,64,0,4,8,32,0,0,0,8,0,0,0,0,1,0,0,0
695,1024,256,128,64,0,4,8,32,0,0,2,8,0,0,0,0,0,0,0,1
696,1024,256,128,64,0,4,8,32,0,0,4,8,0,0,0,0,0,0,0,1
697,1024,256,128,64,2,4,8,32,4,8,0,0,0,0,0,0,0,0,1,0
698,1024,256,128,64,2,4,8,32,0,4,8,2,0,0,0,0,0,0,0,1
699,1024,256,128,64,2,8,16,32,0,0,0,2,0,0,0,4,1,0,0,0
700,1024,256,128,64,2,8,16,32,0,0,2,2,0,0,0,4,1,0,0,0
701,1024,256,128,64,2,8,16,32,0,0,0,4,0,0,2,4,0,0,0,1
702,1024,256,128,64,4,8,16,32,0,0,2,8,0,0,0,0,1,0,0,0
703,1024,256,128,64,8,8,16,32,0,0,2,8,0,0,0,0,1,0,0,0
704,1024,256,128,64,0,16,16,32,0,0,2,8,0,0,0,2,0,0,0,1
705,1024,256,128,64,0,0,32,32,0,0,2,8,0,0,0,4,0,0,0,1
706,1024,256,128,64,0,0,0,64,0,0,2,8,0,0,2,4,0,0,0,1
707,1024,256,128,128,0,4,4,8,0,0,0,4,0,0,0,0,1,0,0,0
708,1024,256,256,0,8,8,0,0,4,0,0,0,2,0,0,0,0,0,1,0
709,1024,512,0,0,16,2,0,0,4,0,0,0,2,0,0,0,0,0,1,0
710,1024,512,0,2,16,2,0,0,4,0,0,0,2,0,0,0,1,0,0,0
711,0,1024,512,2,0,0,16,2,0,0,0,8,0,0,0,2,0,0,0,1
712,1024,512,2,0,16,2,0,0,8,0,0,0,4,2,0,0,0,0,1,0
713,1024,512,4,0,16,4,0,0,8,0,0,0,4,0,0,0,1,0,0,0
714,1024,512,4,0,16,4,2,0,8,0,0,0,4,0,0,0,1,0,0,0
715,0,1024,512,4,0,16,4,2,0,0,8,2,0,0,0,4,0,0,0,1
716,1024,512,4,0,2,16,4,2,8,2,0,0,4,0,0,0,0,0,1,0
717,1024,512,8,2,2,16,2,0,8,2,0,0,4,0,0,0,1,0,0,0
718,1024,512,8,2,0,2,16,2,0,0,8,2,0,0,4,2,0,0,0,1
719,1024,512,8,4,2,2,16,4,0,0,8,0,0,0,4,0,1,0,0,0
720,1024,512,8,8,2,4,16,0,0,0,8,0,0,0,4,0,1,0,0,0
721,1024,512,16,0,2,4,16,2,8,0,0,0,4,0,0,0,0,0,1,0
722,1024,512,32,2,2,4,0,0,8,2,0,0,4,0,0,0,1,0,0,0
723,1024,512,32,2,2,4,0,4,8,2,0,0,4,0,0,0,1,0,0,0
724,1024,512,32,2,2,4,2,4,0,0,8,2,0,0,0,4,0,0,0,1
725,1024,512,32,2,2,4,2,4,8,2,0,0,2,4,0,0,0,0,1,0
726,1024,512,32,2,2,4,2,4,8,4,0,0,2,4,0,0,0,0,1,0
727,1024,512,32,2,2,8,2,4,8,4,0,2,2,0,0,0,1,0,0,0
728,1024,512,32,2,2,8,2,4,8,4,2,0,4,0,0,0,0,0,1,0
729,1024,512,32,2,2,8,4,4,8,4,0,0,4,2,0,0,1,0,0,0
730,1024,512,32,2,2,8,8,0,8,8,0,0,4,2,0,0,0,0,1,0
731,1024,512,32,2,2,16,0,0,16,2,0,0,4,2,0,0,0,0,1,0
732,1024,512,32,2,0,2,16,2,0,0,16,2,0,0,4,2,0,0,0,1
733,1024,512,32,4,0,4,32,4,0,0,4,0,0,0,0,0,1,0,0,0
734,1024,512,64,8,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0
735,1024,512,64,8,0,0,2,8,0,0,0,2,0,0,0,0,0,0,0,1
736,1024,512,64,8,0,0,2,8,0,0,0,2,0,0,0,4,0,0,0,1
737,1024,512,64,16,2,0,2,2,0,0,0,4,0,0,0,0,1,0,0,0
738,1024,512,64,16,0,0,2,4,0,0,0,4,0,0,0,2,0,0,0,1
739,1024,512,64,16,0,2,2,8,0,0,0,2,0,0,0,0,1,0,0,0
740,1024,512,64,16,0,0,4,8,0,0,0,2,0,0,0,2,0,0,0,1
741,1024,512,64,16,0,2,4,8,0,0,0,4,0,0,0,0,1,0,0,0
742,1024,512,64,16,0,2,4,8,0,0,0,4,0,0,0,2,0,0,0,1
743,1024,512,64,16,0,2,4,8,0,0,2,4,0,0,0,2,1,0,0,0
744,1024,512,64,16,0,4,4,8,0,0,2,4,0,0,0,2,1,0,0,0
745,1024,512,64,16,0,0,8,8,0,0,2,4,0,0,0,4,0,0,0,1
746,1024,512,64,16,0,0,0,16,0,0,2,4,0,0,2,4,0,0,0,1
747,1024,512,64,32,0,2,4,8,0,0,0,0,0,0,0,0,1,0,0,0
748,1024,512,64,32,0,4,4,8,0,0,0,0,0,0,0,0,1,0,0,0
749,1024,512,64,32,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,1
750,1024,512,64,32,0,0,2,16,0,0,0,0,0,0,0,2,0,0,0,1
751,1024,512,64,32,0,2,2,16,0,0,0,2,0,0,0,0,1,0,0,0
752,1024,512,64,32,0,2,4,16,0,0,0,2,0,0,0,0,0,0,0,1
753,1024,512,64,32,2,2,4,16,0,0,0,2,0,0,0,0,1,0,0,0
754,1024,512,64,32,0,4,4,16,0,0,0,2,0,0,0,4,0,0,0,1
755,1024,512,64,32,0,0,8,16,0,0,4,2,0,0,0,4,0,0,0,1
756,1024,512,64,32,2,0,8,16,0,0,4,2,0,0,0,4,1,0,0,0
757,1024,512,64,32,0,2,8,16,0,2,4,2,0,0,0,4,0,0,0,1
758,1024,512,64,32,2,4,8,16,0,0,4,2,0,0,0,4,1,0,0,0
759,1024,512,64,32,2,4,8,16,4,2,0,0,2,4,0,0,0,0,1,0
760,1024,512,64,32,2,4,8,16,4,2,0,4,2,4,0,0,1,0,0,0
761,1024,512,64,32,2,4,8,16,0,4,4,4,0,0,2,4,0,0,0,1
762,1024,512,64,32,4,8,8,16,0,0,4,8,0,0,2,0,1,0,0,0
763,1024,512,64,32,0,4,16,16,0,0,4,8,0,0,0,4,0,0,0,1
764,1024,512,64,32,0,2,4,32,0,0,4,8,0,0,0,4,0,0,0,1
765,1024,512,64,64,0,4,8,8,0,0,0,4,0,0,0,0,1,0,0,0
766,1024,512,128,0,4,16,0,0,2,4,0,0,0,0,0,0,0,0,1,0
767,1024,512,128,2,0,0,4,16,0,0,2,4,0,0,0,0,0,0,0,1
768,1024,512,128,2,4,16,0,0,2,4,0,0,4,0,0,0,0,0,1,0
769,1024,512,128,2,0,4,16,4,0,0,2,4,0,0,0,4,0,0,0,1
770,1024,512,128,2,2,4,16,4,2,4,0,0,4,0,0,0,0,0,1,0
771,1024,512,128,2,4,8,16,4,4,0,0,2,0,0,0,0,1,0,0,0
772,1024,512,128,2,8,8,16,4,4,0,0,2,0,0,0,0,1,0,0,0
773,1024,512,128,2,16,16,4,0,4,2,0,0,2,0,0,0,0,0,1,0
774,1024,512,128,2,16,16,8,0,4,2,0,0,2,0,0,0,1,0,0,0
775,1024,512,128,2,32,8,4,0,4,2,0,0,2,0,0,0,0,0,1,0
776,1024,512,128,4,32,8,4,0,4,2,0,0,2,0,0,0,1,0,0,0
777,1024,512,128,4,0,32,8,4,0,0,4,2,0,0,0,4,0,0,0,1
778,1024,512,128,8,0,32,8,2,0,2,4,4,0,0,0,0,1,0,0,0
779,1024,512,128,8,32,8,2,0,2,8,0,0,4,0,0,0,0,0,1,0
780,1024,512,128,8,32,16,4,0,2,0,0,0,4,0,0,0,1,0,0,0
781,1024,512,128,8,0,32,16,4,0,0,0,2,0,0,4,2,0,0,0,1
782,1024,512,128,8,0,32,16,4,0,2,4,4,0,0,0,0,1,0,0,0
783,1024,512,128,8,0,32,16,8,0,2,4,2,0,0,0,0,1,0,0,0
784,1024,512,128,16,2,32,16,2,0,2,4,0,0,0,0,0,1,0,0,0
785,1024,512,128,16,2,32,16,2,0,4,4,0,0,0,0,0,1,0,0,0
786,1024,512,128,16,2,32,16,2,2,8,0,0,0,0,0,0,0,0,1,0
787,1024,512,128,16,4,32,16,4,0,8,0,0,0,0,0,0,1,0,0,0
788,1024,512,128,16,4,32,16,4,0,0,2,8,0,0,0,0,0,0,0,1
789,1024,512,128,16,4,32,16,4,4,2,8,0,0,0,0,0,0,0,1,0
790,1024,512,128,16,8,32,16,4,0,4,8,0,0,0,0,0,1,0,0,0
791,1024,512,128,16,8,32,16,4,4,8,0,0,2,0,0,0,0,0,1,0
792,1024,512,128,16,8,32,16,4,0,4,8,2,0,0,0,2,0,0,0,1
793,1024,512,128,16,8,32,16,4,0,4,8,4,0,0,2,0,1,0,0,0
794,1024,512,128,16,8,32,16,8,0,4,8,0,0,2,2,0,1,0,0,0
795,1024,512,128,16,8,32,16,8,0,0,4,8,0,0,2,4,0,0,0,1
796,1024,512,128,16,8,32,16,16,2,0,4,4,0,0,2,0,1,0,0,0
797,1024,512,128,32,8,32,16,4,2,0,4,2,0,0,2,0,1,0,0,0
798,1024,512,128,32,8,32,16,4,0,2,4,2,0,0,0,4,0,0,0,1
799,1024,512,128,32,8,32,16,4,2,4,2,0,8,0,0,0,0,0,1,0
800,1024,512,128,32,8,32,16,4,0,2,4,2,0,0,8,2,0,0,0,1
801,1024,512,128,32,8,32,16,4,4,2,4,4,0,0,8,0,1,0,0,0
802,1024,512,128,32,8,32,16,4,0,4,2,8,0,0,8,2,0,0,0,1
803,1024,512,128,32,8,32,16,4,2,4,2,8,8,2,0,0,0,0,1,0
804,1024,512,128,32,8,32,16,4,2,4,4,8,8,2,0,0,1,0,0,0
805,1024,512,128,32,8,32,16,4,2,8,8,0,8,4,0,0,0,0,1,0
806,1024,512,128,32,8,32,16,4,0,2,16,2,0,0,8,4,0,0,0,1
807,1024,512,128,32,8,32,32,4,2,2,8,2,0,0,0,4,1,0,0,0
808,1024,512,128,32,8,64,4,0,4,8,2,0,2,4,0,0,0,0,1,0
809,1024,512,128,32,8,64,4,0,4,8,4,0,2,4,0,0,1,0,0,0
810,1024,512,128,32,8,64,8,2,4,8,0,0,2,4,0,0,1,0,0,0
811,1024,512,128,32,8,64,8,4,4,8,0,0,2,4,0,0,1,0,0,0
812,1024,512,128,32,8,64,8,4,0,4,8,4,0,0,2,4,0,0,0,1
813,1024,512,128,32,8,64,16,8,0,4,2,4,0,2,0,0,1,0,0,0
814,1024,512,128,32,8,64,16,8,0,4,2,4,0,0,0,4,0,0,0,1
815,1024,512,128,32,8,64,16,8,0,4,2,8,0,2,0,0,1,0,0,0
816,1024,512,128,32,8,64,16,16,4,4,2,0,0,2,0,0,1,0,0,0
817,1024,512,128,32,0,8,64,32,0,0,8,2,0,0,0,4,0,0,0,1
818,1024,512,128,64,2,8,64,2,0,0,8,4,0,0,0,0,1,0,0,0
819,1024,512,128,64,2,8,64,2,8,4,0,0,4,0,0,0,0,0,1,0
820,1024,512,128,64,2,8,64,2,0,0,8,4,0,0,4,2,0,0,0,1
821,1024,512,128,64,2,8,64,2,2,8,4,0,4,2,0,0,0,0,1,0
822,1024,512,128,64,4,16,64,2,4,2,8,0,0,0,0,0,1,0,0,0
823,1024,512,128,64,8,16,64,2,0,2,8,4,0,0,0,0,1,0,0,0
824,1024,512,128,64,8,16,64,2,2,8,4,0,2,0,0,0,0,0,1,0
825,1024,512,128,64,8,16,64,4,4,8,4,0,0,0,0,0,1,0,0,0
826,1024,512,128,64,8,16,64,4,0,4,8,4,0,0,0,2,0,0,0,1
827,1024,512,128,64,8,16,64,8,2,4,8,2,0,0,0,0,1,0,0,0
828,1024,512,128,64,8,16,64,8,2,4,8,2,0,0,0,2,0,0,0,1
829,1024,512,128,64,8,16,64,8,4,4,8,4,0,0,0,0,1,0,0,0
830,1024,512,128,64,8,16,64,8,0,8,8,4,0,0,0,2,0,0,0,1
831,1024,512,128,64,8,16,64,8,0,0,16,4,0,0,0,4,0,0,0,1
832,1024,512,128,64,8,16,64,8,0,2,16,8,0,0,0,0,1,0,0,0
833,1024,512,128,64,8,16,64,16,0,4,16,0,0,0,0,0,1,0,0,0
834,1024,512,128,64,8,16,64,16,0,0,4,16,0,0,0,4,0,0,0,1
835,1024,512,128,64,8,16,64,32,2,0,4,4,0,0,0,0,1,0,0,0
836,1024,512,128,64,8,16,64,32,0,0,2,8,0,0,0,4,0,0,0,1
837,1024,512,128,64,8,16,64,32,0,0,4,8,0,0,0,4,0,0,0,1
838,1024,512,128,64,8,16,64,32,2,4,8,0,4,0,0,0,0,0,1,0
839,1024,512,128,64,8,16,64,32,0,2,4,8,0,0,4,2,0,0,0,1
840,1024,512,128,64,8,16,64,32,2,2,8,8,0,0,0,2,1,0,0,0
841,1024,512,128,64,8,16,64,32,0,0,4,16,0,0,0,4,0,0,0,1
842,1024,512,128,64,8,16,64,32,0,2,4,16,0,0,0,4,0,0,0,1
843,1024,512,128,64,8,16,64,32,0,2,4,16,0,0,0,8,0,0,0,1
844,1024,512,128,64,8,16,64,32,2,4,16,0,2,8,0,0,0,0,1,0
845,1024,512,128,64,8,16,64,32,0,2,4,16,0,2,8,2,0,0,0,1
846,1024,512,128,64,8,16,64,32,0,4,4,16,0,2,8,2,0,0,0,1
847,1024,512,128,64,8,16,64,32,0,0,8,16,0,4,8,2,0,0,0,1
848,1024,512,128,64,8,16,64,32,2,4,16,16,0,0,0,2,1,0,0,0
849,1024,512,128,64,8,16,64,32,0,2,4,32,0,0,0,4,0,0,0,1
850,1024,512,128,64,8,16,64,64,0,4,4,4,0,0,0,0,1,0,0,0
851,1024,512,128,128,8,16,64,4,0,4,4,2,0,0,0,0,1,0,0,0
852,1024,512,256,0,8,16,64,4,8,2,0,0,2,0,0,0,0,0,1,0
853,1024,512,256,4,16,16,64,2,2,2,0,0,0,0,0,0,1,0,0,0
854,1024,512,256,4,16,16,64,4,2,2,0,0,0,0,0,0,1,0,0,0
855,1024,512,256,8,16,16,64,0,2,2,2,0,0,0,0,0,1,0,0,0
856,1024,512,256,8,32,64,0,0,4,2,0,0,2,0,0,0,0,0,1,0
857,1024,512,256,8,32,64,0,2,4,2,0,0,2,0,0,0,1,0,0,0
858,1024,512,256,8,0,32,64,2,0,0,4,2,0,0,0,4,0,0,0,1
859,1024,512,256,8,2,32,64,4,0,0,4,4,0,0,0,0,1,0,0,0
860,1024,512,256,8,2,32,64,8,0,0,4,0,0,0,2,0,1,0,0,0
861,1024,512,256,16,2,32,64,2,0,0,4,0,0,0,2,0,1,0,0,0
862,1024,512,256,16,2,32,64,2,0,0,2,4,0,0,0,2,0,0,0,1
863,1024,512,256,16,2,32,64,2,4,2,4,0,2,0,0,0,0,0,1,0
864,1024,512,256,16,2,32,64,2,4,2,8,0,2,0,0,0,1,0,0,0
865,1024,512,256,16,2,32,64,2,0,4,2,8,0,0,2,4,0,0,0,1
866,1024,512,256,16,2,32,64,2,4,2,8,0,4,4,0,0,0,0,1,0
867,1024,512,256,16,2,32,64,4,8,2,8,0,0,4,0,0,1,0,0,0
868,1024,512,256,16,2,32,64,4,8,2,8,0,4,2,0,0,0,0,1,0
869,1024,512,256,16,2,32,64,4,8,4,8,0,4,0,2,0,1,0,0,0
870,1024,512,256,16,2,32,64,4,8,4,8,2,4,0,2,0,1,0,0,0
871,1024,512,256,16,2,32,64,4,8,4,8,2,0,0,4,4,0,0,0,1
872,1024,512,256,16,2,32,64,4,8,4,8,2,2,8,0,0,0,0,1,0
873,1024,512,256,16,2,32,64,4,8,4,8,2,0,2,8,2,0,0,0,1
874,1024,512,256,16,2,32,64,4,8,4,16,4,2,2,0,0,1,0,0,0
875,1024,512,256,16,2,32,64,8,8,4,16,2,2,2,0,0,1,0,0,0
876,1024,512,256,16,2,32,64,8,8,4,16,2,0,0,2,4,0,0,0,1
877,1024,512,256,16,2,32,64,8,8,4,16,2,4,4,0,0,0,0,1,0
878,1024,512,256,16,2,32,64,8,8,8,16,4,4,0,0,0,1,0,0,0
879,1024,512,256,16,2,32,64,8,0,16,16,4,0,0,4,2,0,0,0,1
880,1024,512,256,16,2,32,64,8,32,4,0,0,2,4,2,0,0,0,1,0
881,1024,512,256,16,2,32,64,8,32,8,4,0,2,0,0,0,1,0,0,0
882,1024,512,256,16,2,32,64,8,32,8,4,4,2,0,0,0,1,0,0,0
883,1024,512,256,16,2,32,64,8,0,32,8,8,0,0,0,4,0,0,0,1
884,1024,512,256,16,2,64,64,16,0,2,8,4,0,0,0,0,1,0,0,0
885,1024,512,256,32,4,64,64,4,0,2,8,0,0,0,0,0,1,0,0,0
886,1024,512,256,32,0,4,128,4,0,0,2,8,0,0,0,2,0,0,0,1
887,1024,512,256,32,4,128,4,0,4,8,0,0,2,0,0,0,0,0,1,0
888,1024,512,256,32,8,128,4,0,2,8,0,0,0,2,0,0,1,0,0,0
889,1024,512,256,32,8,128,4,2,2,8,0,0,0,2,0,0,1,0,0,0
890,1024,512,256,32,8,128,4,2,2,8,2,0,0,2,0,0,1,0,0,0
891,1024,512,256,32,8,128,4,2,0,2,8,2,0,0,0,4,0,0,0,1
892,1024,512,256,32,8,128,4,4,0,4,8,4,0,0,0,0,1,0,0,0
893,1024,512,256,32,0,8,128,8,0,4,8,4,0,0,0,2,0,0,0,1
894,1024,512,256,32,8,128,8,0,2,4,8,4,2,0,0,0,0,0,1,0
895,1024,512,256,32,8,128,16,2,4,4,0,4,0,0,0,0,1,0,0,0
896,1024,512,256,32,8,128,16,2,8,4,0,0,2,0,0,0,0,0,1,0
897,1024,512,256,32,16,128,16,4,2,4,0,0,0,0,0,0,1,0,0,0
898,1024,512,256,32,16,128,16,4,0,2,4,2,0,0,0,0,0,0,0,1
899,1024,512,256,32,16,128,16,4,0,2,4,2,0,0,0,2,0,0,0,1
900,1024,512,256,32,16,128,16,4,2,2,4,4,0,0,0,0,1,0,0,0
901,1024,512,256,32,16,128,16,8,4,2,4,0,0,0,0,0,1,0,0,0
902,1024,512,256,32,16,128,16,8,0,4,2,4,0,0,0,2,0,0,0,1
903,1024,512,256,32,16,128,16,8,0,4,2,4,0,0,0,4,0,0,0,1
904,1024,512,256,32,16,128,16,8,2,4,2,8,0,0,0,0,1,0,0,0
905,1024,512,256,32,16,128,16,16,2,4,4,0,0,0,0,0,1,0,0,0
906,1024,512,256,32,0,16,128,32,0,2,8,2,0,0,0,0,0,0,0,1
907,1024,512,256,64,0,16,128,2,0,4,8,0,0,0,0,0,1,0,0,0
908,1024,512,256,64,0,16,128,2,0,0,4,8,0,0,0,2,0,0,0,1
909,1024,512,256,64,16,128,2,0,4,8,0,0,4,0,0,0,0,0,1,0
910,1024,512,256,64,0,16,128,2,0,0,4,8,0,0,4,2,0,0,0,1
911,1024,512,256,64,0,16,128,2,0,2,8,8,0,0,0,2,1,0,0,0
912,1024,512,256,64,2,16,128,2,2,16,0,0,2,0,0,0,0,0,1,0
913,1024,512,256,64,4,32,128,4,2,0,0,0,0,0,0,0,1,0,0,0
914,1024,512,256,64,4,32,128,4,4,0,0,0,0,0,0,0,0,0,1,0
915,1024,512,256,64,8,32,128,4,0,0,2,0,0,0,0,0,1,0,0,0
916,1024,512,256,64,8,32,128,4,0,0,0,2,0,0,0,2,0,0,0,1
917,1024,512,256,64,8,32,128,4,4,0,0,4,0,0,0,0,1,0,0,0
918,1024,512,256,64,8,32,128,8,4,4,0,0,0,0,0,0,1,0,0,0
919,1024,512,256,64,8,32,128,8,0,0,0,8,0,0,0,2,0,0,0,1
920,1024,512,256,64,8,32,128,16,0,0,2,2,0,0,0,0,1,0,0,0
921,1024,512,256,64,8,32,128,16,0,0,2,4,0,0,0,0,0,0,0,1
922,1024,512,256,64,8,32,128,16,0,0,4,4,0,0,0,0,1,0,0,0
923,1024,512,256,64,8,32,128,16,0,0,0,8,0,0,0,4,0,0,0,1
924,1024,512,256,64,8,32,128,16,2,0,0,8,0,0,0,4,1,0,0,0
925,1024,512,256,64,8,32,128,16,0,0,2,8,0,0,2,4,0,0,0,1
926,1024,512,256,64,8,32,128,16,0,0,2,8,0,0,4,4,0,0,0,1
927,1024,512,256,64,8,32,128,16,0,0,2,8,0,0,2,8,0,0,0,1
928,1024,512,256,64,8,32,128,16,0,2,4,16,0,0,0,0,1,0,0,0
929,1024,512,256,64,8,32,128,32,0,4,4,0,0,0,0,0,1,0,0,0
930,1024,512,256,64,8,32,128,32,0,0,8,2,0,0,0,0,0,0,0,1
931,1024,512,256,64,8,32,128,32,2,8,2,0,0,0,0,0,0,0,1,0
932,1024,512,256,64,8,32,128,32,0,2,8,2,0,0,0,2,0,0,0,1
933,1024,512,256,64,8,32,128,32,0,2,8,4,0,0,2,0,1,0,0,0
934,1024,512,256,64,8,32,128,32,0,4,8,4,0,0,0,2,0,0,0,1
935,1024,512,256,64,8,32,128,32,0,4,8,4,0,0,4,2,0,0,0,1
936,1024,512,256,64,8,32,128,32,2,4,8,4,4,2,0,0,0,0,1,0
937,1024,512,256,64,8,32,128,32,2,4,8,4,0,0,4,4,0,0,0,1
938,1024,512,256,64,8,32,128,32,2,8,8,8,0,0,4,0,1,0,0,0
939,1024,512,256,64,8,32,128,32,0,2,8,16,0,0,4,2,0,0,0,1
940,1024,512,256,64,8,32,128,32,2,8,16,0,2,4,2,0,0,0,1,0
941,1024,512,256,64,8,32,128,32,0,2,8,16,0,2,4,4,0,0,0,1
942,1024,512,256,64,8,32,128,32,0,2,8,16,0,0,4,8,0,0,0,1
943,1024,512,256,64,8,32,128,32,0,2,8,16,0,2,4,8,0,0,0,1
944,1024,512,256,64,8,32,128,32,2,4,8,16,0,0,4,8,1,0,0,0
945,1024,512,256,64,8,32,128,32,2,4,8,16,2,4,8,0,0,0,1,0
946,1024,512,256,64,8,32,128,32,4,8,16,16,0,0,0,2,1,0,0,0
947,1024,512,256,64,8,32,128,32,0,4,8,32,0,0,4,2,0,0,0,1
948,1024,512,256,64,8,32,128,64,0,4,8,2,0,2,4,0,1,0,0,0
949,1024,512,256,128,8,32,128,4,0,4,8,0,0,2,4,0,1,0,0,0
950,1024,512,256,128,8,32,128,4,2,4,8,0,2,4,0,0,0,0,1,0
951,1024,512,256,128,8,32,128,4,4,8,8,0,0,0,2,0,1,0,0,0
952,1024,512,256,128,8,32,128,4,4,16,0,0,4,0,0,0,0,0,1,0
953,1024,512,256,128,8,32,128,4,4,16,2,0,4,0,0,0,0,0,1,0
954,1024,512,256,128,8,32,128,4,0,4,16,2,0,0,4,2,0,0,0,1
955,1024,512,256,128,8,32,128,4,2,4,16,4,0,0,4,0,1,0,0,0
956,1024,512,256,128,8,32,128,8,2,4,16,2,0,0,4,0,1,0,0,0
957,1024,512,256,128,8,32,128,8,2,4,16,2,8,0,0,0,0,0,1,0
958,1024,512,256,128,8,32,128,8,2,4,16,2,8,2,0,0,0,0,1,0
959,1024,512,256,128,8,32,128,8,2,4,16,2,8,4,0,0,0,0,1,0
960,1024,512,256,128,8,32,128,8,2,8,16,2,8,0,2,0,1,0,0,0
961,1024,512,256,128,8,32,128,8,2,8,16,2,8,4,0,0,0,0,1,0
962,1024,512,256,128,8,32,128,8,2,8,16,2,0,8,4,2,0,0,0,1
963,1024,512,256,128,8,32,128,8,4,16,16,4,0,0,4,0,1,0,0,0
964,1024,512,256,128,8,32,128,8,4,32,4,0,4,2,0,0,0,0,1,0
965,1024,512,256,128,8,64,128,8,8,2,4,2,0,0,0,0,1,0,0,0
966,1024,512,256,128,16,64,128,8,0,2,4,4,0,0,0,0,1,0,0,0
967,1024,512,256,128,16,64,128,8,2,8,0,0,2,0,0,0,0,0,1,0
968,1024,512,256,128,16,64,128,8,4,8,0,0,0,2,0,0,1,0,0,0
969,1024,512,256,128,16,64,128,8,4,8,2,0,2,0,0,0,0,0,1,0
970,1024,512,256,128,16,64,128,8,4,8,4,0,2,0,0,0,0,0,1,0
971,1024,512,256,128,16,64,128,8,4,8,4,0,4,0,0,0,0,0,1,0
972,1024,512,256,128,16,64,128,8,8,8,4,2,0,0,0,0,1,0,0,0
973,1024,512,256,128,16,64,128,8,16,4,2,0,2,0,0,0,0,0,1,0
974,1024,512,256,128,32,64,128,8,2,4,2,0,0,2,0,0,1,0,0,0
975,1024,512,256,128,32,64,128,8,2,4,2,0,2,4,0,0,0,0,1,0
976,1024,512,256,128,32,64,128,8,4,8,2,2,0,0,0,0,1,0,0,0
977,1024,512,256,128,32,64,128,8,4,8,4,0,2,0,0,0,0,0,1,0
978,1024,512,256,128,32,64,128,8,4,8,4,2,0,0,0,2,0,0,0,1
